NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
147,무림철검,,,,(유)조이앤시네마,2021-12-,개봉영화,장편,홍콩,5,,40,,2,기타,15세이상관람가,독립/예술영화
148,애프터 에브리씽,,,와이드 릴리즈(주),와이드 릴리즈(주),2021-11-,개봉영화,장편,미국,4,,40,0,0,멜로/로맨스,청소년관람불가,독립/예술영화
149,커밍 홈 인 더 다크,,,(주)제이브로,(주)제이브로,2021-12-,개봉영화,장편,뉴질랜드,4,,40,0,0,공포(호러),15세이상관람가,독립/예술영화
150,코스모볼,드자닉 파이지예브,,와이드 릴리즈(주),와이드 릴리즈(주),2021-11-,개봉영화,장편,러시아,3,,40,0,0,SF,12세이상관람가,독립/예술영화
151,당신은 믿지 않겠지만,이시이 유야,(주)디오시네마,,(주)디오시네마,2021-10-,개봉영화,장편,일본,100,,39,,32,드라마,12세이상관람가,독립/예술영화
152,사운드 오브 서울,스티븐 두트,(주)민치앤필름,,(주)민치앤필름,2021-12-,개봉영화,장편,한국,1,,29,,29,다큐멘터리,12세이상관람가,일반영화
153,인생게임,양재호,영화필름,,(주)콘텐츠윙,2021-12-,개봉영화,장편,한국,2,,29,,28,드라마,12세이상관람가,독립/예술영화
154,리버,제이미 M. 대그,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,캐나다,5,,21,0,0,드라마,15세이상관람가,독립/예술영화
155,거유 자매,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
156,다시 젖은 그녀,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
157,덫에 걸린 아내,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
158,라자루스,R.L. 스콧,,,(주)스토리제이,2021-12-,개봉영화,장편,미국,1,,20,0,0,액션,15세이상관람가,일반영화
159,마음 급한 누나,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
160,불륜 성욕 폭발: 헝크러진 욕정,,,,(주)씨맥스커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,20,0,0,드라마,청소년관람불가,일반영화
161,섹스 봉사단: 육욕의 가정부,,,,(주)씨맥스커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,20,0,0,드라마,청소년관람불가,일반영화
162,신음하는 아내,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
163,쌔빨간 장모님,맹진사,(주)담화,,(주)담화,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
164,어르신의 성보조제: 죽지 않는 성기,,,,(주)씨맥스커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,20,0,0,드라마,청소년관람불가,일반영화
165,엄마몰래 여대생 숙성과외,미시마 로쿠사부로,,,(주)씨맥스커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,20,0,0,드라마,청소년관람불가,일반영화
166,오늘도 또 찾아온 남편친구,제너럴리스트,(주)뮤직엔닷컴,,(주)뮤직엔닷컴,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
167,오단기어 박는 불륜녀,,,,(주)씨맥스커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,20,0,0,드라마,청소년관람불가,일반영화
168,와이파이 비번은 육구칠사,미니미니,(주)뮤직엔닷컴,,(주)뮤직엔닷컴,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
169,외로운 그녀의 사정,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
170,유부녀의 야한 장난,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
171,음란한 상상,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
172,자매여도 괜찮아,성이성,(주)담화,,(주)담화,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
173,처제길들이기 오리진 무삭제,패콘,주식회사 패콘,,(주)룬컴퍼니,2021-12-,개봉영화,장편,한국,1,,20,0,0,성인물(에로),청소년관람불가,일반영화
174,SM부부의 스와핑 클리닉,한길수,주식회사 플릭스코,,주식회사 플릭스코,2021-12-,개봉영화,장편,한국,1,,20,0,0,드라마,청소년관람불가,일반영화
175,신조무림,,,,(유)조이앤시네마,2021-12-,개봉영화,장편,홍콩,5,,19,,2,판타지,15세이상관람가,독립/예술영화
176,기문환생2: 강호혈투,,,,(유)조이앤시네마,2021-12-,개봉영화,장편,홍콩,6,,18,,2,멜로/로맨스,12세이상관람가,독립/예술영화
177,메모리: 조작살인,김현우,걸리버 픽처스,,(주)드림팩트엔터테인먼트,2021-12-,개봉영화,장편,한국,5,,18,,5,미스터리,청소년관람불가,독립/예술영화
178,다함께 여름!,,,M&M 인터내셔널,M&M 인터내셔널,2021-10-,개봉영화,장편,프랑스,27,,17,,17,코미디,12세이상관람가,독립/예술영화
179,바람아 안개를 걷어가다오,신동민,(주)모쿠슈라,,(주)모쿠슈라,2021-10-,개봉영화,장편,한국,22,,16,0,0,드라마,12세이상관람가,독립/예술영화
180,사상,박배일,오지필름,,(주)시네마달,2021-10-,개봉영화,장편,한국,16,,14,0,0,다큐멘터리,12세이상관람가,독립/예술영화
181,신조영웅,,,,(유)조이앤시네마,2021-12-,개봉영화,장편,홍콩,5,,13,,2,판타지,12세이상관람가,독립/예술영화
182,앰뷸런스,,,위드 라이언 픽쳐스,(주)까멜리아이엔티,2021-11-,개봉영화,장편,이탈리아,9,,13,,10,스릴러,15세이상관람가,독립/예술영화
183,크림,노라 라코스,,알토미디어(주),알토미디어(주),2021-11-,개봉영화,장편,헝가리,22,,12,0,0,멜로/로맨스,15세이상관람가,독립/예술영화
184,미켈란젤로,,,(주)퍼스트런,(주)퍼스트런,2021-09-,개봉영화,장편,이탈리아,20,,8,0,0,드라마,12세이상관람가,독립/예술영화
185,고양이에게 밥을 주지 마세요,"김희주,정주희",,,목영이엔엠,2021-11-,개봉영화,장편,한국,16,,7,0,0,다큐멘터리,전체관람가,독립/예술영화
186,흑협: 무림영웅단,,,,(유)조이앤시네마,2021-11-,개봉영화,장편,홍콩,5,,6,0,0,액션,15세이상관람가,독립/예술영화
187,007 노 타임 투 다이,캐리 후쿠나가,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,,,6,0,0,액션,12세이상관람가,일반영화
188,월하의 작은 구멍,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2021-12-,개봉영화,장편,한국,5,,5,0,0,멜로/로맨스,청소년관람불가,일반영화
189,가치 캅시다,조승원,감성스토리,,(주)스튜디오 보난자,2021-10-,개봉영화,장편,한국,43,,4,0,0,드라마,15세이상관람가,독립/예술영화
190,도굴: 귀취전설,조소구,,,(유)조이앤시네마,2021-11-,개봉영화,장편,중국,5,,4,0,0,액션,12세이상관람가,독립/예술영화
191,세버그,,,(주)블루라벨픽쳐스,예지림엔터테인먼트,2021-11-,개봉영화,장편,미국,107,,4,0,0,드라마,15세이상관람가,독립/예술영화
192,가족의 색깔,요시다 야스히로,,(주)영화사 진진,(주)영화사 진진,2021-10-,개봉영화,장편,일본,20,,3,0,0,드라마,전체관람가,독립/예술영화
193,첫눈이 사라졌다,"마우고시카 슈모프스카,마셀 엔그레르트",,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,2021-10-,개봉영화,장편,폴란드,66,,2,0,0,판타지,15세이상관람가,독립/예술영화
194,거유 치나미 사쿠라의 아찔 유혹,카오루,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
195,괜찮아 새엄마야,,,,(주)라온컴퍼니플러스,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
196,내 아내의 언니 4 무삭제,조태호,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
197,대물 부장:내 아내를 탐하다,토미죠 타로,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
198,돌려먹기 : 형님 먼저,한대위,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
199,동네오빠의 불기둥,디렉터 O,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
200,마누라 공유하기 2,김종석,너바나 필름,,(주)컨텐츠 빌리지,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
201,마누라 공유하기 2 - 무삭제판,김종석,너바나 필름,,(주)컨텐츠 빌리지,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
202,맛있는 치섹,김태훈,(주)픽쳐레스크,,(주)픽쳐레스크,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
203,며느리 몸으로 울었다,,,,(주)라온컴퍼니플러스,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
204,며느리 : 배꼽 맞춘 날 무삭제,김환,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
205,모리사와 카나의 흑형 체험,야마구치 다이,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
206,물오른 폭유 음란 제수씨,,,,(주)코빈커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
207,밥도 몸도 잘주는 옆집 유부녀,,,,(주)코빈커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
208,보지만 말고 넣어,한대위,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
209,비대면 정사,이상수,선셋 시네마,,선셋 시네마,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
210,사모님 골프 개인교습,김호철,(주)픽쳐레스크,,(주)픽쳐레스크,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
211,새아빠:기막힌 스킬,디렉터 O,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
212,새엄마 발키리,,,,(주)라온컴퍼니플러스,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
213,새엄마 하숙집,한대위,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
214,새엄마의 다리사이,히로아키,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
215,새엄마의 야한 밤,,,,(주)라온컴퍼니플러스,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
216,스타킹 : 그녀의 음모 무삭제판,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
217,신입 여비서,한동호,주식회사 플릭스코,,주식회사 플릭스코,2021-12-,개봉영화,장편,한국,1,,1,0,0,드라마,청소년관람불가,일반영화
218,아내의 은밀한 과거,하라다 칸토나,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
219,야한 이모들:제모 했어요,나베,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
220,엄마의 신음소리,토미죠 타로,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
221,엄마친구:바디 프렌드,나베,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
222,에로틱 두피 관리샵,김태훈,(주)픽쳐레스크,,(주)티에스앤컴퍼니,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
223,여배우의 스와핑-무삭제판,김종석,모히또필름,,(주)컨텐츠 빌리지,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
224,여비서의 빨간 보고서,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
225,여비서의 빨간 보고서 무삭제판,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
226,예쁜 새댁 무삭제,최찬호,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
227,오빠 한번 믿어봐 - 무삭제판,김종석,너바나 필름,,(주)컨텐츠 빌리지,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
228,오츠키 히비키의 흑형 체험,야마구치 다이,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
229,울림의 탄생,이정준,스튜디오 홍시,,영화배급협동조합 씨네소파,2021-10-,개봉영화,장편,한국,7,,1,0,0,다큐멘터리,전체관람가,독립/예술영화
230,원나잇 유부녀,디렉터 O,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
231,위험한 사촌동생,김태훈,(주)픽쳐레스크,,(주)픽쳐레스크,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
232,유부녀들:섹파 만들기,나베,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
233,육체도우미:깨끗이 닦아드릴게요,나베,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
234,잘 빨고 헹구는 가정부 아줌마,,,,(주)코빈커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
235,잘빠진 새엄마,이로운,(주)영화사히트,,(주)영화사히트,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
236,젊은 장모님,이영인,(주)영진크리에이티브,,(주)영진크리에이티브,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
237,참을 수 없는 형수의 맛,,,,(주)코빈커뮤니케이션즈,2021-12-,개봉영화,장편,일본,1,,1,0,0,드라마,청소년관람불가,일반영화
238,촉촉한 형수,한대위,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
239,캐디의 목적,이정석,스마일컨텐츠,,스마일컨텐츠,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
240,커플교환 : 여자친구가 원해서 무삭제,한대위,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
241,풋풋한여대생소라의신음소리-무삭제,이희성,스마일컨텐츠,,스마일컨텐츠,2021-12-,개봉영화,장편,한국,1,,1,0,0,성인물(에로),청소년관람불가,일반영화
242,하숙집 2021,최찬호,(주)영화사가을,,(주)영화사가을,2021-12-,개봉영화,장편,한국,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
243,화끈한 며느리,이로운,(주)영화사히트,,(주)영화사히트,2021-12-,개봉영화,장편,한국,1,,1,0,0,드라마,청소년관람불가,일반영화
244,화끈한 새엄마:뜨거운 여행,히로아키,,,(주)영진크리에이티브,2021-12-,개봉영화,장편,일본,1,,1,0,0,멜로/로맨스,청소년관람불가,일반영화
