NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
144,페이블,에구치 칸,,(주)미디어캐슬,쇼치쿠,20210116,개봉영화,장편,일본,1,210500,20,210500,20,코미디,15세이상관람가,독립/예술영화
145,걸,,,주식회사 더쿱,(주)리틀빅픽쳐스,20210107,개봉영화,장편,독일,239,131000,19,52000,6,드라마,15세이상관람가,독립/예술영화
146,시간 여행자의 두 아내,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20210226,개봉영화,장편,한국,19,65000,19,3000,2,멜로/로맨스,청소년관람불가,일반영화
147,나의 작은 동무,,,씨네라인월드(주),(주)라이크콘텐츠,20210114,개봉영화,장편,기타,40,109000,16,0,0,드라마,12세이상관람가,독립/예술영화
148,럭키 몬스터,봉준영,한국영화아카데미,,(주)영화사 그램,20201203,개봉영화,장편,한국,101,79000,16,0,0,드라마,청소년관람불가,독립/예술영화
149,빅풋 주니어2: 패밀리가 떴다,"벤 스타센,제레미 드그루손",,(주)이수C&E,(주)이수C&E,20210106,개봉영화,장편,기타,308,102000,15,0,0,애니메이션,전체관람가,일반영화
150,뮤직 앤 리얼리티,"빅 포니,스티브 리",(주)보더리스필름,,"(주)미로스페이스,(주)스튜디오 보난자",20201223,개봉영화,장편,한국,38,100000,13,80000,8,드라마,12세이상관람가,독립/예술영화
151,금의위 3인의 무사,등연성,,,(유)조이앤시네마,20210121,개봉영화,장편,중국,20,12000,12,0,0,액션,15세이상관람가,독립/예술영화
152,호프,마리아 소달,,(주)이놀미디어,(주)이놀미디어,20201217,개봉영화,장편,기타,171,108000,12,108000,12,드라마,12세이상관람가,독립/예술영화
153,가을의 마티네,니시타니 히로시,,찬란,찬란,20201231,개봉영화,장편,일본,19,77000,11,77000,11,멜로/로맨스,12세이상관람가,독립/예술영화
154,언플랜드,"척 콘젤만,캐리 솔로몬",,(주)달빛공장,(주)영화사오원,20201217,개봉영화,장편,미국,281,100000,10,100000,10,드라마,15세이상관람가,일반영화
155,그리고 우린 춤을 추었다,레반 아킨,,(주)엣나인필름,(주)엣나인필름,20201125,개봉영화,장편,프랑스,79,63000,7,63000,7,드라마,15세이상관람가,독립/예술영화
156,레컨,,,,주식회사 풍경소리,20210227,개봉영화,장편,미국,9,43000,7,43000,7,전쟁,15세이상관람가,일반영화
157,퍼스트 러브,미이케 다카시,,"(주)도키엔터테인먼트,와이드 릴리즈(주)",와이드 릴리즈(주),20201217,개봉영화,장편,일본,79,63000,7,63000,7,범죄,청소년관람불가,독립/예술영화
158,로맨틱 코미디,,,(주)영화사 안다미로,(주)영화사 안다미로,20201203,개봉영화,장편,미국,28,35000,5,35000,5,다큐멘터리,12세이상관람가,독립/예술영화
159,삼진그룹 영어토익반,이종필,더램프(주),,롯데컬처웍스(주)롯데엔터테인먼트,20201021,개봉영화,장편,한국,1615,33000,4,0,0,드라마,12세이상관람가,일반영화
160,안티고네,소피 드라스프,,그린나래미디어(주),"그린나래미디어(주),(주)키다리이엔티",20201119,개봉영화,장편,캐나다,130,36000,4,36000,4,드라마,15세이상관람가,독립/예술영화
161,잔칫날,김록경,스토리텔러 픽처스,,(주)트리플픽쳐스,20201202,개봉영화,장편,한국,240,20000,3,0,0,드라마,12세이상관람가,독립/예술영화
162,도망친 여자,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20200917,개봉영화,장편,한국,143,15000,2,15000,2,드라마,청소년관람불가,독립/예술영화
163,뱅가드,당계례,,(주)엔케이컨텐츠,(주)디스테이션,20201230,개봉영화,장편,중국,265,40000,2,0,0,액션,12세이상관람가,독립/예술영화
164,썸머 85,프랑수아 오종,,찬란,찬란,20201224,개봉영화,장편,기타,126,10000,2,0,0,멜로/로맨스,15세이상관람가,독립/예술영화
165,아내의 이중생활,최찬호,(주)영화사가을,,(주)영화사가을,20210221,개봉영화,장편,한국,1,12000,2,0,0,멜로/로맨스,청소년관람불가,일반영화
166,가정부의 유혹,최성은,(주)영화사히트,,(주)영화사히트,20210204,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
167,구멍동서 감독판,이상수,선셋 시네마,,선셋 시네마,20210225,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
168,구멍동서지간,김환,(주)영화사가을,,(주)영화사가을,20210220,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
169,남녀의 궁합 2 무삭제,김진우,(주)영화사가을,,(주)영화사가을,20210201,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
170,노리개 가정부,최성은,(주)영화사히트,,(주)영화사히트,20210226,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
171,다 해주는 착한 형수,히이라기 엔부,,,(주)영진크리에이티브,20210205,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
172,단아한 그녀의 섹스 서비스,헤이키 치로,,,(주)빅콘미디어,20210202,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
173,더 허니문,,,,주식회사 루믹스미디어,20210225,개봉영화,장편,독일,1,1000,1,0,0,SF,청소년관람불가,일반영화
174,드래곤블랙,이시카와 지로,,,(주)영진크리에이티브,20210223,개봉영화,장편,일본,1,6000,1,0,0,액션,청소년관람불가,일반영화
175,레이코 선생님의 음란한 과외,버드맨 텟페이,,,(주)영진크리에이티브,20210220,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
176,리얼돌로 돌아온 아내,코메이,,,(주)영진크리에이티브,20210206,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
177,며느리 꼬시기 : 돈의 맛,신우찬,(주)영화사가을,,(주)영화사가을,20210220,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
178,며느리의 속사정:비밀 정사,토미죠 타로,,,(주)영진크리에이티브,20210219,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
179,무사: 400 vs 1,시모무라 유지,,(주)콘텐트마인,(주)콘텐트마인,20210208,개봉영화,장편,일본,1,1000,1,0,0,액션,15세이상관람가,일반영화
180,바람난 유부녀들의 밀애,토미죠 타로,,,(주)영진크리에이티브,20210206,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
181,바람난 형수님 밤에 우는가,정지승,(주)코빈커뮤니케이션즈,,(주)코빈커뮤니케이션즈,20210215,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
182,발정난 아내 에츠코,토미죠 타로,,,(주)영진크리에이티브,20210210,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
183,밝히는새엄마-무삭제,천성준,에이원 미디어,,에이원 미디어,20210217,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
184,사위 사랑은 장모 2,신우찬,(주)영화사가을,,(주)영화사가을,20210210,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
185,산부인과 남의사들 무삭제,조태호,(주)영화사가을,,(주)영화사가을,20210222,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
186,새엄마:은밀한 동거,아카바네 류지,,,(주)영진크리에이티브,20210205,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
187,색밝히는 가정부,이하,(주)디에이치미디어,,(주)디에이치미디어,20210218,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
188,성욕 넘치는 아내의 일탈,사노 B사쿠,,,(주)영진크리에이티브,20210208,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
189,섹스 로봇의 폭주하는 성욕,코이케.Jp,,,(주)영진크리에이티브,20210219,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
190,섹스에 목마른 오피스 레이디,아라시야마 미치루,,,(주)빅콘미디어,20210202,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
191,섹시 안드로이드:뜨거운 교미,코이케.Jp,,,(주)영진크리에이티브,20210209,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
192,술취한여대생들-무삭제,천성준,에이원 미디어,,에이원 미디어,20210210,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
193,스마일 페이스 킬러,팀 헌터,,,(주)영화사 안다미로,20210204,개봉영화,장편,미국,1,1000,1,0,0,공포(호러),청소년관람불가,일반영화
194,스와핑 : 어린커플,안혜영,레드 카펫 프로덕션,,주식회사 루믹스미디어,20210224,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
195,신혼 여선배:시간아 멈춰라 무삭제판,와카마츠 쇼군,,,(주)영진크리에이티브,20210208,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
196,아내의 봉사 무삭제판,토미죠 타로,,,(주)영진크리에이티브,20210208,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
197,아찔한 가정부들의 유혹,코고로 킨다이치,,,(주)영진크리에이티브,20210206,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
198,아포칼립스: 최후의 날,,,,(주)알이디아이스엔터,20210203,개봉영화,장편,미국,1,1000,1,0,0,코미디,청소년관람불가,일반영화
199,알파 테스트,아론 머티스,,(주)퍼스트런,(주)퍼스트런,20210204,개봉영화,장편,미국,1,6000,1,0,0,SF,청소년관람불가,일반영화
200,애완남 - 무삭제판,김종석,너바나 필름,,(주)컨텐츠 빌리지,20210210,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
201,야근: 여과장의 사생활,서인천,주식회사 루믹스미디어,,주식회사 루믹스미디어,20210224,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
202,어쌔신 게임,,,(주)퍼스트런,(주)퍼스트런,20210204,개봉영화,장편,미국,1,6000,1,0,0,범죄,12세이상관람가,일반영화
203,엄마친구 7 무삭제,김춘수,(주)영화사가을,,(주)영화사가을,20210208,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
204,여사원의 은밀한 접대수업,코이케.Jp,,,(주)영진크리에이티브,20210219,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
205,여친의 새엄마-무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,20210203,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
206,외로운 거유녀:누구라도 좋아,진 류지,,,(주)영진크리에이티브,20210219,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
207,외로운 사위 사랑은 거유 장모,진 류지,,,(주)영진크리에이티브,20210220,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
208,욕구불만 아내:만족 할 때까지,사노 B사쿠,,,(주)영진크리에이티브,20210205,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
209,용주골 2 - 무삭제판,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,20210224,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
210,육체의 맛,한영희,(주)영화사가을,,(주)영화사가을,20210220,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
211,음란한 작은어머니의 유혹,아카바네 류지,,,(주)영진크리에이티브,20210206,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
212,음탕한 자매들의 유혹,히이라기 엔부,,,(주)영진크리에이티브,20210210,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
213,의붓누나의 뜨거운 맛,시온,,,(주)영진크리에이티브,20210205,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
214,자매바이러스,최재후,오디씨네마,,오디씨네마,20210224,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
215,잘빠진 과외선생,최성은,(주)영화사히트,,(주)영화사히트,20210219,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
216,잘세우는 도우미,최성은,(주)영화사히트,,(주)영화사히트,20210223,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
217,장모: 두 번째 아내,윤경식,이야픽쳐스,,(주)코빈커뮤니케이션즈,20210215,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
218,젖은 다다미방의 유부녀,아카바네 류지,,,(주)영진크리에이티브,20210210,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
219,직장 여선배의 성교육,타카기,,,(주)영진크리에이티브,20210208,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
220,처제지만 괜찮아,최성은,(주)영화사히트,,(주)영화사히트,20210219,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
221,친구엄마 2021,신우찬,(주)영화사가을,,(주)영화사가을,20210215,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
222,캔디 위치,,,,(주)영화사 안다미로,20210208,개봉영화,장편,미국,1,1000,1,0,0,공포(호러),청소년관람불가,일반영화
223,콩가루 모녀의 최후,이즈미 류지,,주식회사 미콘,주식회사 미콘,20210210,개봉영화,장편,일본,1,1000,1,0,0,드라마,청소년관람불가,일반영화
224,탐스러운 장모님 무삭제,최찬호,(주)영화사가을,,(주)영화사가을,20210215,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
225,하숙집 : 그녀들의 신음소리 2,김춘수,(주)영화사가을,,(주)영화사가을,20210222,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
226,365일: 비밀의 여자,,,,(주)영화사 안다미로,20210208,개봉영화,장편,미국,1,1000,1,0,0,스릴러,청소년관람불가,일반영화
227,AV 복귀 그리고 첫 섹스,헤이키 치로,,,(주)빅콘미디어,20210202,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
228,BJ노는이모2,최성은,(주)영화사히트,,(주)영화사히트,20210219,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
