감독,제작사,영화형태,국적,전국 스크린수,전국 관객수,장르,등급,영화구분,개봉월
12.026545181620595,12.026545181620595,장편,한국,275,167132,멜로/로맨스,청소년관람불가,일반영화,03
12.939546186690382,12.018308303617532,장편,한국,284,165761,미스터리,15세이상관람가,일반영화,02
12.016085785218465,12.016085785218465,장편,기타,126,165393,SF,청소년관람불가,일반영화,07
13.014570303740177,12.010367932474361,장편,한국,107,164450,스릴러,청소년관람불가,독립/예술영화,09
11.31489574393884,11.490646784747181,장편,미국,83,164372,드라마,15세이상관람가,독립/예술영화,02
12.00453768781208,13.00514377052684,장편,독일,189,163494,액션,청소년관람불가,일반영화,10
12.003558585448271,12.003558585448271,장편,한국,192,163334,드라마,청소년관람불가,일반영화,03
11.99153570089386,11.318179288919529,장편,미국,341,161382,액션,청소년관람불가,일반영화,08
11.99068642814879,11.99068642814879,장편,프랑스,432,161245,액션,15세이상관람가,일반영화,10
11.987555874142954,13.655017267825396,장편,한국,204,160741,액션,청소년관람불가,일반영화,10
11.982966593512856,11.982966593512856,장편,미국,904,160005,애니메이션,전체관람가,일반영화,10
12.496369772207576,11.972032440740753,장편,한국,756,158265,드라마,12세이상관람가,일반영화,04
11.968386359399632,11.584201264737876,장편,일본,454,157689,애니메이션,전체관람가,일반영화,09
13.427466679239691,13.464043830879294,장편,미국,240,156606,액션,15세이상관람가,일반영화,04
11.835543154759776,12.966876562017024,장편,미국,245,155374,범죄,청소년관람불가,독립/예술영화,02
13.52181086398444,11.95355821181638,장편,미국,471,155368,액션,청소년관람불가,일반영화,08
11.03005347052843,10.652214084920857,장편,한국,318,154342,애니메이션,전체관람가,일반영화,02
13.725575039769163,11.946641076504449,장편,미국,531,154297,멜로/로맨스,12세이상관람가,일반영화,10
14.314945707534509,11.943733380750189,장편,영국,221,153849,액션,청소년관람불가,일반영화,04
10.304713126010311,11.664726696591597,장편,프랑스,120,153178,드라마,15세이상관람가,독립/예술영화,01
11.932687877779218,13.916201249370442,장편,미국,344,152159,애니메이션,전체관람가,일반영화,04
12.249092194235772,11.318179288919529,장편,미국,227,152061,범죄,청소년관람불가,독립/예술영화,12
13.050552225371618,11.318179288919529,장편,미국,320,152025,액션,15세이상관람가,일반영화,08
13.769066972425849,11.930543097783763,장편,미국,111,151833,코미디,15세이상관람가,독립/예술영화,01
11.928189077224951,13.080470665868313,장편,미국,362,151476,범죄,청소년관람불가,일반영화,09
11.927422991029209,11.927422991029209,장편,한국,425,151360,애니메이션,전체관람가,일반영화,09
11.921066988281801,11.921066988281801,장편,한국,208,150401,멜로/로맨스,15세이상관람가,일반영화,12
11.804222008712966,11.958360819721417,장편,일본,372,150226,애니메이션,전체관람가,일반영화,04
11.919190253248956,10.720086050905916,장편,한국,449,150119,공연,전체관람가,일반영화,10
11.987180792492659,11.916522162018365,장편,한국,497,149719,코미디,15세이상관람가,일반영화,03
13.35629578911951,12.290898388512678,장편,한국,308,149181,코미디,청소년관람불가,일반영화,01
11.910096270253574,11.910096270253574,장편,미국,427,148760,애니메이션,전체관람가,일반영화,02
11.908427775480849,11.908427775480849,장편,미국,470,148512,범죄,15세이상관람가,일반영화,03
12.402135568137282,11.901203721655571,장편,미국,780,147443,어드벤처,15세이상관람가,일반영화,02
11.895913171761459,11.895913171761459,장편,한국,145,146665,드라마,15세이상관람가,독립/예술영화,08
12.573835095430939,11.895115122506068,장편,한국,440,146548,애니메이션,15세이상관람가,독립/예술영화,08
11.803025867411879,11.893947595993152,장편,미국,196,146377,공포(호러),청소년관람불가,일반영화,04
12.517407768219554,11.89238192823066,장편,한국,183,146148,드라마,전체관람가,일반영화,01
11.88966182624552,11.88966182624552,장편,일본,76,145751,애니메이션,전체관람가,일반영화,02
12.498088942115373,11.878061512601743,장편,한국,240,144070,드라마,청소년관람불가,일반영화,11
13.52181086398444,12.966876562017024,장편,미국,904,143620,액션,청소년관람불가,일반영화,08
12.475397763290252,11.166113630834547,장편,미국,734,143605,범죄,15세이상관람가,일반영화,01
11.874027594444936,11.874027594444936,장편,한국,81,143490,드라마,15세이상관람가,독립/예술영화,03
12.863837198984207,11.866437411903826,장편,한국,394,142405,멜로/로맨스,15세이상관람가,일반영화,06
12.971903924580435,13.07759428104674,장편,한국,179,142336,멜로/로맨스,15세이상관람가,일반영화,02
12.698681151558208,11.863279473823694,장편,한국,356,141956,멜로/로맨스,청소년관람불가,일반영화,04
11.860712023991557,11.860712023991557,장편,한국,231,141592,애니메이션,전체관람가,일반영화,04
12.335321073666154,11.859043884357513,장편,기타,626,141356,애니메이션,전체관람가,일반영화,12
11.855450773304518,11.855450773304518,장편,한국,545,140849,미스터리,청소년관람불가,일반영화,04
11.403938520121978,13.1379893570447,장편,한국,327,140616,드라마,청소년관람불가,독립/예술영화,04
12.508977090274309,11.852670910223052,장편,미국,185,140458,드라마,15세이상관람가,독립/예술영화,01
11.843243086457699,12.796679432832796,장편,미국,109,139140,공포(호러),청소년관람불가,일반영화,05
11.835870911396631,10.672059806141618,장편,일본,561,138118,애니메이션,전체관람가,일반영화,07
11.834690072719168,12.53293540988191,장편,미국,187,137955,액션,청소년관람불가,일반영화,03
12.096471849868419,11.90353537877317,장편,미국,281,137841,드라마,12세이상관람가,독립/예술영화,02
13.133502174873518,13.80575753095187,장편,한국,398,137775,범죄,15세이상관람가,일반영화,07
12.754556992069965,11.82988717448699,장편,한국,446,137294,공포(호러),15세이상관람가,일반영화,05
12.642876491557873,11.829238725096141,장편,미국,159,137205,코미디,15세이상관람가,독립/예술영화,11
11.826786849205313,12.966876562017024,장편,미국,585,136869,액션,15세이상관람가,일반영화,11
12.233036287591673,11.825573283439757,장편,미국,109,136703,드라마,12세이상관람가,독립/예술영화,03
13.966063969167317,11.825405022561844,장편,한국,777,136680,범죄,15세이상관람가,일반영화,05
11.821402319428712,10.86423164720865,장편,미국,326,136134,드라마,15세이상관람가,일반영화,01
11.816571925741195,11.816571925741195,장편,한국,200,135478,애니메이션,전체관람가,일반영화,01
12.39064915824802,13.486346425112298,장편,한국,436,134827,코미디,15세이상관람가,일반영화,08
11.811213593834234,11.811213593834234,장편,일본,64,134754,애니메이션,전체관람가,일반영화,01
12.702983420626907,11.899173818995862,장편,미국,246,134029,드라마,청소년관람불가,독립/예술영화,02
11.903299194453206,11.50050241882441,장편,일본,100,133946,애니메이션,전체관람가,독립/예술영화,08
13.473760517582827,11.802261169418665,장편,한국,384,133553,범죄,청소년관람불가,일반영화,06
11.798705730132413,11.798705730132413,장편,한국,145,133079,스릴러,청소년관람불가,독립/예술영화,08
11.795529666831422,11.795529666831422,장편,한국,131,132657,드라마,청소년관람불가,독립/예술영화,10
11.789776593943333,11.789776593943333,장편,한국,207,131896,드라마,15세이상관람가,일반영화,10
12.39122959825415,11.788236328607011,장편,한국,205,131693,다큐멘터리,전체관람가,일반영화,09
11.786282928348424,12.381972186126715,장편,프랑스,236,131436,액션,청소년관람불가,일반영화,10
11.90235321980129,11.786123143221035,장편,한국,211,131415,멜로/로맨스,청소년관람불가,일반영화,11
11.784615341203686,12.53293540988191,장편,미국,230,131217,공포(호러),청소년관람불가,일반영화,07
11.78101943711327,11.78101943711327,장편,미국,176,130746,다큐멘터리,전체관람가,독립/예술영화,10
12.091820617257971,11.33214639021249,장편,한국,152,129950,다큐멘터리,15세이상관람가,독립/예술영화,10
11.773233771249503,11.773233771249503,장편,한국,286,129732,공포(호러),청소년관람불가,일반영화,10
11.772470374172714,11.772470374172714,장편,프랑스,183,129633,드라마,청소년관람불가,일반영화,02
11.27503747188277,12.381972186126715,장편,프랑스,219,128531,어드벤처,전체관람가,일반영화,07
11.75584027053947,12.213071832127973,장편,중국,242,127495,액션,12세이상관람가,일반영화,09
10.960560858489298,11.753924651381595,장편,미국,575,127251,드라마,12세이상관람가,독립/예술영화,03
9.852467663993613,11.753728171514254,장편,한국,228,127226,코미디,15세이상관람가,일반영화,02
11.750926101187604,11.750926101187604,장편,미국,182,126870,드라마,15세이상관람가,일반영화,11
11.750807863869403,11.750807863869403,장편,프랑스,199,126855,액션,청소년관람불가,일반영화,03
11.747554801387528,10.50860063963056,장편,한국,495,126443,드라마,15세이상관람가,독립/예술영화,03
11.568807054168936,10.736153249809057,장편,미국,199,126439,멜로/로맨스,15세이상관람가,독립/예술영화,09
12.096471849868419,13.774938706163994,장편,미국,128,125800,어드벤처,전체관람가,일반영화,08
10.6089986252424,11.793462588922702,장편,한국,289,125402,다큐멘터리,15세이상관람가,독립/예술영화,09
11.732879936571035,11.732879936571035,장편,한국,454,124601,미스터리,15세이상관람가,일반영화,04
11.728947719936818,11.728947719936818,장편,스페인,393,124112,애니메이션,전체관람가,독립/예술영화,02
11.72731884495163,11.72731884495163,장편,한국,514,123910,애니메이션,전체관람가,일반영화,02
11.439154360729491,11.724668274093098,장편,미국,270,123582,액션,청소년관람불가,일반영화,10
11.724312174672852,11.724312174672852,장편,한국,179,123538,애니메이션,전체관람가,일반영화,08
11.996884367055392,11.958360819721417,장편,일본,661,123329,애니메이션,전체관람가,일반영화,08
11.7203216751888,11.7203216751888,장편,한국,68,123046,드라마,청소년관람불가,독립/예술영화,04
11.720240402127523,11.720240402127523,장편,한국,234,123036,다큐멘터리,전체관람가,독립/예술영화,04
11.719646908587718,11.719646908587718,장편,미국,185,122963,드라마,15세이상관람가,일반영화,09
11.985981739159621,11.249533908325905,장편,미국,175,122841,드라마,12세이상관람가,독립/예술영화,11
11.835543154759776,11.26508027003052,장편,미국,226,122698,멜로/로맨스,청소년관람불가,독립/예술영화,02
11.715621381015334,10.746574403211628,장편,한국,372,122469,드라마,12세이상관람가,독립/예술영화,03
12.18127471611994,12.367709875992677,장편,미국,165,122410,액션,12세이상관람가,일반영화,05
11.713774326378067,11.713774326378067,장편,한국,317,122243,멜로/로맨스,12세이상관람가,독립/예술영화,11
11.803025867411879,13.178610490025342,장편,미국,278,122039,액션,15세이상관람가,일반영화,12
12.121806076056366,11.704949797225568,장편,한국,618,121169,애니메이션,전체관람가,일반영화,01
13.203502017465787,11.701916398611568,장편,한국,331,120802,공포(호러),15세이상관람가,일반영화,08
12.356475930762082,11.698184370195927,장편,미국,167,120352,액션,청소년관람불가,독립/예술영화,01
13.045908451824845,11.694955312554521,장편,한국,317,119964,드라마,청소년관람불가,독립/예술영화,10
11.689505571135069,11.689505571135069,장편,한국,71,119312,다큐멘터리,전체관람가,독립/예술영화,09
11.804222008712966,11.958360819721417,장편,일본,334,119197,애니메이션,전체관람가,일반영화,01
12.172647543674492,13.308544929945047,장편,미국,609,118725,애니메이션,전체관람가,일반영화,02
11.683621371680443,11.464542475011145,장편,영국,597,118612,애니메이션,전체관람가,독립/예술영화,05
11.95033808806979,11.68291293535526,장편,미국,461,118528,스릴러,청소년관람불가,독립/예술영화,12
11.680869153818227,11.680869153818227,장편,미국,190,118286,공포(호러),15세이상관람가,일반영화,11
11.679397072334117,9.54547668007264,장편,미국,676,118112,스릴러,청소년관람불가,일반영화,10
11.673904208991047,11.673904208991047,장편,일본,400,117465,애니메이션,전체관람가,독립/예술영화,11
11.672183082165631,11.672183082165631,장편,미국,269,117263,액션,15세이상관람가,일반영화,02
11.669869382930235,11.669869382930235,장편,일본,75,116992,애니메이션,전체관람가,일반영화,04
11.784441530331732,13.708824539158718,장편,한국,393,116851,드라마,청소년관람불가,독립/예술영화,01
11.668124166859037,11.668124166859037,장편,중국,160,116788,액션,15세이상관람가,일반영화,01
11.660301822229206,11.660301822229206,장편,미국,159,115878,공포(호러),청소년관람불가,일반영화,11
11.03005347052843,10.652214084920857,장편,한국,349,115704,애니메이션,전체관람가,일반영화,02
11.656636122636527,12.885079827065146,장편,미국,163,115454,코미디,15세이상관람가,일반영화,01
11.086306913961643,12.966876562017024,장편,미국,888,114395,어드벤처,12세이상관람가,일반영화,12
11.634355176746809,13.774938706163994,장편,미국,699,112910,애니메이션,전체관람가,일반영화,11
11.632715374396533,11.632715374396533,장편,한국,474,112725,공포(호러),15세이상관람가,일반영화,04
10.821882856963688,11.625611086413121,장편,한국,297,111927,드라마,청소년관람불가,일반영화,10
12.862716181810626,11.618437969077226,장편,미국,340,111127,SF,15세이상관람가,일반영화,09
11.30783372078156,11.30783372078156,장편,홍콩,168,110805,액션,12세이상관람가,독립/예술영화,04
11.612888440078896,11.612888440078896,장편,한국,200,110512,다큐멘터리,전체관람가,독립/예술영화,05
13.93932352922073,12.348397960444725,장편,미국,277,109913,코미디,12세이상관람가,독립/예술영화,02
10.702474875301201,11.605212899060202,장편,미국,161,109667,가족,전체관람가,일반영화,09
11.60197975379374,12.431819044199232,장편,미국,149,109313,멜로/로맨스,12세이상관람가,일반영화,04
12.142317044051573,11.600899711585415,장편,한국,244,109195,멜로/로맨스,15세이상관람가,일반영화,12
11.6005791356451,12.277341290771075,장편,프랑스,130,109160,드라마,전체관람가,독립/예술영화,11
10.92962754922804,13.774938706163994,장편,미국,167,109137,어드벤처,전체관람가,일반영화,09
10.922339701923026,10.721830459330945,장편,한국,171,109019,드라마,15세이상관람가,일반영화,10
12.286268559848432,11.59498459982579,장편,미국,361,108551,액션,12세이상관람가,일반영화,10
11.883675057917564,10.92917507074067,장편,한국,474,108487,애니메이션,전체관람가,일반영화,01
12.244359638511254,11.59426579191007,장편,미국,196,108473,액션,청소년관람불가,일반영화,02
11.594099839759226,11.594099839759226,장편,독일,559,108455,애니메이션,전체관람가,독립/예술영화,02
13.1964688847834,11.593075859153057,장편,미국,389,108344,스릴러,청소년관람불가,일반영화,02
11.59102474695328,11.59102474695328,장편,한국,831,108122,스릴러,15세이상관람가,일반영화,09
11.834173582512882,11.581564940686917,장편,미국,258,107104,전쟁,15세이상관람가,일반영화,03
11.577456693867124,11.57890045389376,장편,한국,562,106819,드라마,15세이상관람가,독립/예술영화,02
11.577456693867124,12.376578060334548,장편,한국,310,106511,드라마,청소년관람불가,독립/예술영화,05
12.233036287591673,13.009092535503331,장편,미국,121,106443,드라마,전체관람가,일반영화,03
11.571317007083783,10.232376223965641,장편,한국,693,106012,스릴러,15세이상관람가,일반영화,06
11.57049601609216,11.57049601609216,장편,미국,175,105925,드라마,12세이상관람가,일반영화,03
11.567934348001028,11.567934348001028,장편,미국,81,105654,애니메이션,전체관람가,일반영화,01
12.901664573276362,11.77850204052545,장편,일본,288,105650,애니메이션,전체관람가,일반영화,09
11.903299194453206,11.332056833529961,장편,일본,508,104950,애니메이션,전체관람가,일반영화,01
11.366268017444284,11.561115449067628,장편,미국,171,104936,공포(호러),15세이상관람가,일반영화,12
11.560295573719015,11.560295573719015,장편,한국,167,104850,멜로/로맨스,12세이상관람가,일반영화,03
11.559207725070786,11.559207725070786,장편,한국,331,104736,코미디,15세이상관람가,일반영화,07
11.557917950889056,11.823144012235318,장편,미국,70,104601,드라마,15세이상관람가,독립/예술영화,01
11.54856284256136,11.54856284256136,장편,한국,222,103627,코미디,15세이상관람가,일반영화,05
11.547664998774126,11.547664998774126,장편,한국,468,103534,드라마,12세이상관람가,일반영화,04
11.544927881095722,11.544927881095722,장편,한국,276,103251,공포(호러),15세이상관람가,독립/예술영화,09
11.544424132029599,11.544424132029599,장편,미국,483,103199,액션,청소년관람불가,일반영화,10
11.255783634534422,11.241319793155027,장편,한국,272,103054,드라마,12세이상관람가,독립/예술영화,08
11.539723177355606,13.308544929945047,장편,미국,404,102715,애니메이션,전체관람가,일반영화,08
11.534921762842124,11.534921762842124,장편,한국,447,102223,드라마,15세이상관람가,일반영화,04
11.534403159146459,11.534403159146459,장편,한국,461,102170,SF,15세이상관람가,일반영화,02
11.531884599371374,11.531884599371374,장편,한국,423,101913,미스터리,15세이상관람가,일반영화,08
11.529733416619596,11.529733416619596,장편,영국,480,101694,액션,15세이상관람가,독립/예술영화,02
13.214039070446574,11.52896612296426,장편,한국,570,101616,코미디,15세이상관람가,일반영화,09
12.71410033359436,11.86849454481459,장편,미국,268,101460,액션,15세이상관람가,일반영화,08
10.922339701923026,11.122848944515106,장편,한국,120,101197,드라마,청소년관람불가,일반영화,11
11.52459708583063,11.52459708583063,장편,한국,208,101173,범죄,15세이상관람가,일반영화,02
13.067409186785948,11.518350721615294,장편,한국,399,100543,드라마,12세이상관람가,일반영화,10
11.513855032788161,11.513855032788161,장편,미국,228,100092,스릴러,15세이상관람가,일반영화,01
11.03005347052843,10.652214084920857,장편,한국,458,99952,애니메이션,전체관람가,일반영화,03
10.87877108691253,10.87877108691253,장편,한국,223,98231,다큐멘터리,15세이상관람가,독립/예술영화,08
11.491538383088582,10.101326133571064,장편,기타,73,97883,코미디,청소년관람불가,독립/예술영화,12
11.491190972824223,11.491190972824223,장편,한국,479,97849,드라마,12세이상관람가,일반영화,06
11.49055714910822,11.49055714910822,장편,미국,186,97787,애니메이션,12세이상관람가,일반영화,09
11.49045488184286,11.49045488184286,장편,미국,344,97777,코미디,15세이상관람가,일반영화,04
11.488438081318957,11.488438081318957,장편,한국,556,97580,스릴러,15세이상관람가,독립/예술영화,12
13.712967646166625,10.00168651991244,옴니버스,한국,236,97555,SF,15세이상관람가,일반영화,04
11.486571222637469,11.486571222637469,장편,일본,591,97398,애니메이션,전체관람가,일반영화,09
10.786878562019607,11.141290240911744,장편,미국,110,97079,코미디,15세이상관람가,일반영화,03
11.482651807280401,11.482651807280401,장편,미국,497,97017,액션,15세이상관람가,일반영화,08
11.48252811124264,11.48252811124264,장편,한국,358,97005,애니메이션,전체관람가,일반영화,05
11.242312111460715,11.479203207565197,장편,미국,163,96683,드라마,전체관람가,일반영화,02
11.476375581972645,11.476375581972645,장편,한국,196,96410,멜로/로맨스,청소년관람불가,일반영화,10
11.475285901141273,11.475285901141273,장편,미국,422,96305,액션,15세이상관람가,일반영화,10
11.473539938235936,10.931637496204077,장편,한국,118,96137,멜로/로맨스,전체관람가,일반영화,11
11.472936456753866,11.472936456753866,장편,한국,191,96079,코미디,15세이상관람가,일반영화,08
11.472915640550532,11.472915640550532,장편,한국,207,96077,공포(호러),청소년관람불가,일반영화,08
11.520532783376472,11.216342737683043,장편,미국,199,95672,액션,15세이상관람가,일반영화,03
11.467331686911509,10.41973413513332,장편,한국,462,95542,드라마,12세이상관람가,일반영화,10
11.466001558258505,13.07759428104674,옴니버스,한국,317,95415,공포(호러),15세이상관람가,일반영화,06
11.858879755025733,11.461569010693397,장편,한국,198,94993,액션,15세이상관람가,독립/예술영화,11
11.459429747027478,11.459429747027478,장편,일본,144,94790,미스터리,12세이상관람가,일반영화,04
11.454045570231939,9.908810636491289,장편,스페인,232,94281,범죄,15세이상관람가,독립/예술영화,09
11.451379794118326,13.790309769870937,장편,한국,603,94030,미스터리,15세이상관람가,일반영화,06
11.242312111460715,11.4477680857128,장편,미국,189,93691,어드벤처,전체관람가,독립/예술영화,11
11.447394451475018,12.265018655422207,장편,한국,692,93656,미스터리,15세이상관람가,일반영화,08
13.176941338502115,12.231803018916608,장편,한국,690,93504,코미디,15세이상관람가,일반영화,04
10.96529433183801,10.439669309297331,장편,일본,267,93239,애니메이션,전체관람가,일반영화,03
11.799455256569324,11.441612045951457,장편,미국,273,93116,코미디,15세이상관람가,독립/예술영화,11
12.05671713056184,11.44041928618335,장편,일본,72,93005,드라마,12세이상관람가,독립/예술영화,07
11.437447323794272,11.437447323794272,장편,기타,147,92729,드라마,청소년관람불가,독립/예술영화,06
11.43603362143989,13.464043830879294,장편,미국,358,92598,어드벤처,12세이상관람가,일반영화,02
11.435028786261746,11.435028786261746,장편,미국,239,92505,스릴러,15세이상관람가,일반영화,09
11.433936368719857,11.433936368719857,장편,한국,119,92404,드라마,12세이상관람가,독립/예술영화,11
10.665560543866803,10.612457126244884,장편,한국,120,92369,공연,전체관람가,일반영화,02
11.558653016741252,11.422869457794373,장편,한국,220,91387,멜로/로맨스,12세이상관람가,일반영화,10
11.41686600452526,11.252049770718855,장편,미국,213,90840,액션,12세이상관람가,일반영화,11
11.402295534745551,11.402295534745551,장편,한국,166,89526,코미디,청소년관람불가,독립/예술영화,11
11.391017684236893,11.391017684236893,장편,미국,245,88522,액션,15세이상관람가,일반영화,05
11.568807054168936,11.664726696591597,장편,미국,563,88440,코미디,15세이상관람가,독립/예술영화,05
11.387362241994882,11.387362241994882,장편,한국,207,88199,스릴러,청소년관람불가,독립/예술영화,01
13.008885773782472,11.879216846918332,장편,미국,442,88105,애니메이션,전체관람가,일반영화,02
11.385728254703228,10.030179808982986,장편,미국,388,88055,공포(호러),청소년관람불가,독립/예술영화,07
11.385716898229186,12.035202094925182,장편,한국,540,88054,코미디,12세이상관람가,일반영화,01
10.91940483589081,12.98345103689186,장편,일본,149,87996,애니메이션,15세이상관람가,일반영화,10
11.517820903002246,11.38468291885074,장편,한국,100,87963,드라마,청소년관람불가,독립/예술영화,10
13.42468169830961,10.612114032362827,장편,스페인,349,87841,판타지,12세이상관람가,독립/예술영화,09
11.375271299671432,11.33214639021249,장편,한국,366,87139,다큐멘터리,12세이상관람가,독립/예술영화,08
11.371189074654982,13.308544929945047,장편,미국,440,86784,애니메이션,전체관람가,독립/예술영화,10
11.366823970028843,11.366823970028843,장편,미국,126,86406,드라마,15세이상관람가,독립/예술영화,03
11.365515349741457,11.365515349741457,장편,한국,255,86293,애니메이션,전체관람가,독립/예술영화,08
11.35818794632008,11.35818794632008,장편,미국,181,85663,드라마,12세이상관람가,독립/예술영화,04
11.357078347005144,11.464542475011145,장편,영국,263,85568,애니메이션,전체관람가,독립/예술영화,08
13.509649476003556,11.26508027003052,장편,미국,290,85200,드라마,12세이상관람가,독립/예술영화,01
11.34383202951684,11.34383202951684,장편,기타,533,84442,멜로/로맨스,12세이상관람가,독립/예술영화,04
11.33876253587764,11.33876253587764,장편,한국,181,84015,드라마,12세이상관람가,일반영화,01
11.336963642128856,10.744767679989774,장편,미국,158,83864,공포(호러),청소년관람불가,일반영화,09
11.33573472300529,10.154668477366329,장편,미국,1105,83761,액션,12세이상관람가,일반영화,03
11.33381076072374,11.33381076072374,장편,미국,95,83600,코미디,15세이상관람가,일반영화,10
11.332302464811855,10.40587676182719,장편,미국,179,83474,드라마,12세이상관람가,독립/예술영화,07
11.330767894729744,11.330767894729744,장편,미국,163,83346,멜로/로맨스,15세이상관람가,일반영화,12
11.996884367055392,11.958360819721417,장편,일본,301,83289,애니메이션,전체관람가,일반영화,04
11.329915671395664,11.329915671395664,장편,한국,569,83275,드라마,15세이상관람가,독립/예술영화,01
11.329711510107538,11.329711510107538,장편,미국,90,83258,코미디,15세이상관람가,독립/예술영화,06
11.32142591899048,11.32142591899048,장편,미국,345,82571,액션,청소년관람불가,일반영화,09
11.318272184055646,11.318272184055646,장편,일본,631,82311,애니메이션,전체관람가,일반영화,05
11.316642905319645,11.90353537877317,장편,미국,276,82177,드라마,15세이상관람가,독립/예술영화,03
11.31628995053679,10.024297260784987,장편,한국,348,82148,애니메이션,전체관람가,독립/예술영화,05
11.311090758977267,11.311090758977267,장편,한국,274,81722,드라마,15세이상관람가,독립/예술영화,11
11.302080969243036,11.302080969243036,장편,한국,264,80989,공포(호러),15세이상관람가,일반영화,08
11.7866647936528,11.301932791825003,장편,영국,329,80977,코미디,12세이상관람가,독립/예술영화,03
11.255783634534422,10.41973413513332,장편,한국,199,80754,멜로/로맨스,15세이상관람가,독립/예술영화,08
9.647525881330532,9.647525881330532,장편,한국,59,80614,드라마,청소년관람불가,독립/예술영화,09
11.294371365989827,11.294371365989827,장편,미국,110,80367,드라마,15세이상관람가,독립/예술영화,08
10.031315471184262,10.736153249809057,장편,영국,534,79877,드라마,12세이상관람가,독립/예술영화,06
11.01046052913102,11.287441677438123,장편,미국,354,79812,범죄,15세이상관람가,일반영화,11
11.063962329980429,11.063962329980429,장편,한국,573,79215,사극,12세이상관람가,일반영화,07
13.014570303740177,11.278544004229214,장편,한국,598,79105,멜로/로맨스,청소년관람불가,일반영화,02
11.277430953596989,11.04959364019545,장편,중국,238,79017,공포(호러),15세이상관람가,독립/예술영화,07
11.03005347052843,10.652214084920857,장편,한국,485,78929,애니메이션,전체관람가,일반영화,02
11.270790207474418,11.270790207474418,장편,미국,156,78494,공포(호러),15세이상관람가,일반영화,07
12.872051850258321,12.769548672559095,장편,미국,799,78346,액션,12세이상관람가,일반영화,03
11.261832440749064,11.261832440749064,장편,미국,465,77794,액션,15세이상관람가,일반영화,07
11.07631856998033,11.07631856998033,장편,한국,690,77786,애니메이션,전체관람가,독립/예술영화,05
12.317182301227456,11.259606171145958,장편,한국,297,77621,코미디,청소년관람불가,일반영화,07
12.972934678537678,11.251119044878626,장편,한국,220,76965,멜로/로맨스,청소년관람불가,독립/예술영화,10
11.248269576737608,13.189165130559362,장편,한국,529,76746,멜로/로맨스,12세이상관람가,독립/예술영화,02
11.24300472209709,11.24300472209709,장편,미국,117,76343,코미디,12세이상관람가,독립/예술영화,07
11.242716511229546,11.242716511229546,장편,한국,387,76321,멜로/로맨스,15세이상관람가,일반영화,05
11.241982508522725,12.674281716566265,장편,미국,248,76265,공포(호러),청소년관람불가,일반영화,09
11.233198334566913,11.233198334566913,장편,미국,297,75598,코미디,15세이상관람가,일반영화,05
12.966026272070833,12.367709875992677,장편,미국,144,75462,코미디,12세이상관람가,일반영화,06
11.222118515170923,9.40527767240517,장편,한국,142,74765,드라마,12세이상관람가,일반영화,05
10.289392347296577,11.215637402373213,장편,한국,199,74282,공포(호러),15세이상관람가,일반영화,09
11.213602566917201,11.122509231227745,장편,영국,143,74131,액션,청소년관람불가,독립/예술영화,08
13.154136220550962,13.169523556177534,장편,한국,260,73729,드라마,12세이상관람가,일반영화,03
12.103759282094757,11.197954412280776,장편,미국,656,72980,코미디,15세이상관람가,일반영화,12
11.197543261876168,11.197543261876168,장편,기타,207,72950,스릴러,15세이상관람가,독립/예술영화,05
11.194949119884846,11.194949119884846,장편,한국,405,72761,멜로/로맨스,전체관람가,독립/예술영화,04
11.8420016731566,11.318179288919529,장편,미국,479,72495,액션,12세이상관람가,일반영화,04
11.185420898331277,11.895796902865966,장편,미국,183,72071,액션,15세이상관람가,일반영화,11
11.177550625987903,11.177550625987903,장편,미국,70,71506,코미디,15세이상관람가,독립/예술영화,07
11.175086294520511,11.175086294520511,장편,한국,287,71330,애니메이션,전체관람가,일반영화,10
11.366268017444284,11.318179288919529,장편,미국,517,71069,미스터리,15세이상관람가,일반영화,12
11.157021652204842,10.86423164720865,장편,미국,196,70053,코미디,15세이상관람가,일반영화,03
11.156536194508657,11.156536194508657,장편,한국,465,70019,공포(호러),15세이상관람가,독립/예술영화,04
11.126218167606181,10.705388867040405,장편,미국,203,69834,액션,15세이상관람가,일반영화,08
11.149513593093063,12.707430106631497,장편,미국,375,69529,액션,15세이상관람가,일반영화,10
11.148664678286073,12.53293540988191,장편,미국,140,69470,드라마,15세이상관람가,독립/예술영화,05
12.119478436987315,11.146257903569976,장편,한국,393,69303,판타지,전체관람가,일반영화,02
11.635900483517702,11.143252120960122,장편,미국,249,69095,드라마,15세이상관람가,독립/예술영화,04
9.831925830921739,11.13089503437441,장편,미국,357,68897,드라마,15세이상관람가,일반영화,08
11.138886346861916,10.612114032362827,장편,미국,138,68794,드라마,청소년관람불가,독립/예술영화,03
13.744609112452949,11.132660157883807,장편,한국,170,68367,공포(호러),15세이상관람가,일반영화,08
11.131855364196774,11.69402293177742,장편,한국,163,68312,스릴러,청소년관람불가,일반영화,06
12.007835212592111,11.126851134653997,장편,한국,687,67971,범죄,15세이상관람가,일반영화,08
11.121762590572823,13.476409255343668,장편,한국,164,67626,코미디,15세이상관람가,일반영화,08
12.475397763290252,11.13089503437441,장편,미국,260,67602,범죄,15세이상관람가,독립/예술영화,02
10.045075164398042,9.80470264664297,장편,한국,212,67368,공포(호러),15세이상관람가,일반영화,11
